A,z1,z2,phi,lambda,spinodal,arrest
0.6,2.9,0.5,0.38,0.13244727581787108,0.0006113515014648437,0.22186937177389482
0.6,2.9,0.5,0.39,0.14135340094959734,0.0006113515014648437,0.23968461331526178
0.6,2.9,0.5,0.4,0.15077689434623717,0.0006113515014648437,0.25944949392843447
0.6,2.9,0.5,0.41,0.16095364136590062,0.0006113515014648437,0.28144544402996136
0.6,2.9,0.5,0.42,0.17168381745696068,0.0006113515014648437,0.30601177769490556
0.6,2.9,0.5,0.43,0.1833433788787424,0.0006113515014648437,0.33356580886252474
0.6,2.9,0.5,0.44,0.19556620413732526,0.0006113515014648437,0.3646326914204176
0.6,2.9,0.5,0.45,0.20789816176428833,0.0006113515014648437,0.39988304505795985
0.6,3.0,0.5,0.01,0.024834676715850827,0.0006113515014648437,0.03620767304294132
0.6,3.0,0.5,0.02,0.045836594719685604,0.0006113515014648437,0.05754420032221279
0.6,3.0,0.5,0.03,0.06468011699333413,0.0006113515014648437,0.07533327739814513
0.6,3.0,0.5,0.04,0.0811109924993515,0.0006113515014648437,0.09049006870789333
0.6,3.0,0.5,0.05,0.0953803430316448,0.0006113515014648437,0.10341103791361167
0.6,3.0,0.5,0.06,0.10730276091060041,0.0006113515014648437,0.11434608610337539
0.6,3.0,0.5,0.07,0.11776069281387326,0.0006113515014648437,0.12348734434112373
0.6,3.0,0.5,0.08,0.12617209944343566,0.0006113515014648437,0.13099859862046917
0.6,3.0,0.5,0.09,0.1324806544156074,0.0006113515014648437,0.13702639706634484
0.6,3.0,0.5,0.1,0.13805770898409767,0.0006113515014648437,0.14170480990743012
0.6,3.0,0.5,0.11,0.14190772409057614,0.0006113515014648437,0.1451603886801958
0.6,3.0,0.5,0.12,0.14477321710160374,0.0006113515014648437,0.14750991258479612
0.6,3.0,0.5,0.13,0.14648536035156248,0.0006113515014648437,0.1488655593675895
0.6,3.0,0.5,0.14,0.14726148958303756,0.0006113515014648437,0.14933266282099208
0.6,3.0,0.5,0.15,0.14726148958303756,0.0006113515014648437,0.14900853932958305
0.6,3.0,0.5,0.16,0.14648536035156248,0.0006113515014648437,0.14798591147107099
0.6,3.0,0.5,0.17,0.1453409512863159,0.0006113515014648437,0.14635063496699857
0.6,3.0,0.5,0.18,0.1430700145474672,0.0006113515014648437,0.1441821490992251
0.6,3.0,0.5,0.19,0.14079907780861853,0.0006113515014648437,0.14155244118117444
0.6,3.0,0.5,0.2,0.13805770898409767,0.0006113515014648437,0.13852854537389997
0.6,3.0,0.5,0.21,0.13458350607299802,0.0006113515014648437,0.13517151931466653
0.6,3.0,0.5,0.22,0.13141253928804397,0.0006113515014648437,0.13153547553868927
0.6,3.0,0.5,0.23,0.12717345737552643,0.0006113515014648437,0.12767247002572557
0.6,3.0,0.5,0.24,0.12319931808254121,0.0006113515014648437,0.12362730099669074
0.6,3.0,0.5,0.25,0.11962989428710935,0.0006113515014648437,0.11962989428710935
0.6,3.0,0.5,0.26,0.11535743377685546,0.0006113515014648437,0.11535743377685546
0.6,3.0,0.5,0.27,0.11087948627428709,0.0006113515014648437,0.11087948627428709
0.6,3.0,0.5,0.28,0.10643104306793212,0.0006113515014648437,0.11120215932718416
0.6,3.0,0.5,0.29,0.10254005224609374,0.0006113515014648437,0.11796604307620848
0.6,3.0,0.5,0.3,0.09778360206866263,0.0006113515014648437,0.12556247834262826
0.6,3.0,0.5,0.31,0.09312728768444059,0.0006113515014648437,0.1338727880155595
0.6,3.0,0.5,0.32,0.09167218943937121,0.0006113515014648437,0.14294739015975919
0.6,3.0,0.5,0.33,0.0970196754900012,0.0006113515014648437,0.15286925872747087
0.6,3.0,0.5,0.34,0.10299781587219237,0.0006113515014648437,0.16373681649026164
0.6,3.0,0.5,0.35,0.10900596346473693,0.0006113515014648437,0.17566703478238
0.6,3.0,0.5,0.36,0.11627296102905273,0.0006113515014648437,0.1887928825443468
0.6,3.0,0.5,0.37,0.12319931808254121,0.0006113515014648437,0.20326702364094068
0.6,3.0,0.5,0.38,0.13141253928804397,0.0006113515014648437,0.21926574827930875
0.6,3.0,0.5,0.39,0.1402490853171786,0.0006113515014648437,0.23699399349901545
0.6,3.0,0.5,0.4,0.1495989576716572,0.0006113515014648437,0.25669146513256247
0.6,3.0,0.5,0.41,0.1596460646018982,0.0006113515014648437,0.2786443296119315
0.6,3.0,0.5,0.42,0.1702890689086914,0.0006113515014648437,0.3031973783513004
0.6,3.0,0.5,0.43,0.18191101654375225,0.0006113515014648437,0.3307750788973354
0.6,3.0,0.5,0.44,0.19328039257773677,0.0006113515014648437,0.3619094880191983
0.6,3.0,0.5,0.45,0.20708606347614658,0.0006113515014648437,0.39728078951620194
0.6,3.1,0.5,0.01,0.02403359037017822,0.0006113515014648437,0.0360887407709413
0.6,3.1,0.5,0.02,0.04510904559715091,0.0006113515014648437,0.05724955156825278
0.6,3.1,0.5,0.03,0.06408790765380859,0.0006113515014648437,0.07488013560580972
0.6,3.1,0.5,0.04,0.08047732068295031,0.0006113515014648437,0.08990189160745828
0.6,3.1,0.5,0.05,0.09462932458257674,0.0006113515014648437,0.10271018224721254
0.6,3.1,0.5,0.06,0.10643104306793212,0.0006113515014648437,0.11355513190365768
0.6,3.1,0.5,0.07,0.11627296102905273,0.0006113515014648437,0.12262696933129347
0.6,3.1,0.5,0.08,0.12518638772903382,0.0006113515014648437,0.13008572929707105
0.6,3.1,0.5,0.09,0.13141253928804397,0.0006113515014648437,0.1360769501246472
0.6,3.1,0.5,0.1,0.13671973632812498,0.0006113515014648437,0.14073286705179608
0.6,3.1,0.5,0.11,0.14079907780861853,0.0006113515014648437,0.1441784145759354
0.6,3.1,0.5,0.12,0.14363327838426826,0.0006113515014648437,0.14653062924174756
0.6,3.1,0.5,0.13,0.1453409512863159,0.0006113515014648437,0.14789896905106392
0.6,3.1,0.5,0.14,0.14648536035156248,0.0006113515014648437,0.1483875828575398
0.6,3.1,0.5,0.15,0.14648536035156248,0.0006113515014648437,0.14809337657440563
0.6,3.1,0.5,0.16,0.14591315581893918,0.0006113515014648437,0.14710542732659376
0.6,3.1,0.5,0.17,0.14477321710160374,0.0006113515014648437,0.14550748009567416
0.6,3.1,0.5,0.18,0.14251115120939117,0.0006113515014648437,0.14337600985782545
0.6,3.1,0.5,0.19,0.1402490853171786,0.0006113515014648437,0.14078210900069618
0.6,3.1,0.5,0.2,0.13733008782958983,0.0006113515014648437,0.13779214144763582
0.6,3.1,0.5,0.21,0.13405779315865038,0.0006113515014648437,0.1344659004724317
0.6,3.1,0.5,0.22,0.13037780275821684,0.0006113515014648437,0.13085959425715898
0.6,3.1,0.5,0.23,0.12717345737552643,0.0006113515014648437,0.12717345737552643
0.6,3.1,0.5,0.24,0.12319931808254121,0.0006113515014648437,0.12319931808254121
0.6,3.1,0.5,0.25,0.11869529355049131,0.0006113515014648437,0.11884253575082468
0.6,3.1,0.5,0.26,0.11445621163797379,0.0006113515014648437,0.11457876990216738
0.6,3.1,0.5,0.27,0.11087948627428709,0.0006113515014648437,0.11087948627428709
0.6,3.1,0.5,0.28,0.10643104306793212,0.0006113515014648437,0.10988405745824631
0.6,3.1,0.5,0.29,0.10173896590042113,0.0006113515014648437,0.11647401067464816
0.6,3.1,0.5,0.3,0.0970196754900012,0.0006113515014648437,0.12394480221556423
0.6,3.1,0.5,0.31,0.09312728768444059,0.0006113515014648437,0.13213010284277385
0.6,3.1,0.5,0.32,0.09021709119430182,0.0006113515014648437,0.1410773140923062
0.6,3.1,0.5,0.33,0.09613136148071287,0.0006113515014648437,0.15086804724295655
0.6,3.1,0.5,0.34,0.10173896590042113,0.0006113515014648437,0.1616041451555182
0.6,3.1,0.5,0.35,0.10814765666580199,0.0006113515014648437,0.17340238827365223
0.6,3.1,0.5,0.36,0.11535743377685546,0.0006113515014648437,0.18639939589412197
0.6,3.1,0.5,0.37,0.1222292525858283,0.0006113515014648437,0.2007498986276436
0.6,3.1,0.5,0.38,0.12986851837244257,0.0006113515014648437,0.2166339704864333
0.6,3.1,0.5,0.39,0.13859910784285884,0.0006113515014648437,0.2342598912567436
0.6,3.1,0.5,0.4,0.14783898169904947,0.0006113515014648437,0.2538724335489585
0.6,3.1,0.5,0.41,0.157780095981826,0.0006113515014648437,0.2757622494377821
0.6,3.1,0.5,0.42,0.16829870238061434,0.0006113515014648437,0.3002805359579778
0.6,3.1,0.5,0.43,0.17944434143066404,0.0006113515014648437,0.327857499873684
0.6,3.1,0.5,0.44,0.19151070451235766,0.0006113515014648437,0.3590318509680286
0.6,3.1,0.5,0.45,0.20507910449218747,0.0006113515014648437,0.3944923374501809
0.6,3.2,0.5,0.01,0.02403359037017822,0.0006113515014648437,0.035981838134141915
0.6,3.2,0.5,0.02,0.04486183535766601,0.0006113515014648437,0.05698071476254511
0.6,3.2,0.5,0.03,0.06308654972171783,0.0006113515014648437,0.0744662215458465
0.6,3.2,0.5,0.04,0.07919991876734794,0.0006113515014648437,0.08936256541495824
0.6,3.2,0.5,0.05,0.09312728768444059,0.0006113515014648437,0.10206786356522352
0.6,3.2,0.5,0.06,0.1055995583564639,0.0006113515014648437,0.11282973534742388
0.6,3.2,0.5,0.07,0.11535743377685546,0.0006113515014648437,0.12183685409607276
0.6,3.2,0.5,0.08,0.12416938357925414,0.0006113515014648437,0.12924867703276022
0.6,3.2,0.5,0.09,0.13037780275821684,0.0006113515014648437,0.13520753800605612
0.6,3.2,0.5,0.1,0.1356516212005615,0.0006113515014648437,0.13984444122645082
0.6,3.2,0.5,0.11,0.1402490853171786,0.0006113515014648437,0.14328257089168817
0.6,3.2,0.5,0.12,0.1430700145474672,0.0006113515014648437,0.1456368449186416
0.6,3.2,0.5,0.13,0.14477321710160374,0.0006113515014648437,0.14701464331545402
0.6,3.2,0.5,0.14,0.14591315581893918,0.0006113515014648437,0.14751774189631817
0.6,3.2,0.5,0.15,0.14591315581893918,0.0006113515014648437,0.1472405497173759
0.6,3.2,0.5,0.16,0.1453409512863159,0.0006113515014648437,0.1462707583883681
0.6,3.2,0.5,0.17,0.14363327838426826,0.0006113515014648437,0.1446913066036643
0.6,3.2,0.5,0.18,0.14190772409057614,0.0006113515014648437,0.14257757020982886
0.6,3.2,0.5,0.19,0.13969043152666089,0.0006113515014648437,0.1400019229347738
0.6,3.2,0.5,0.2,0.13671973632812498,0.0006113515014648437,0.1370289700634314
0.6,3.2,0.5,0.21,0.13353208024430271,0.0006113515014648437,0.13372085568707173
0.6,3.2,0.5,0.22,0.12986851837244257,0.0006113515014648437,0.1301320773066568
0.6,3.2,0.5,0.23,0.12617209944343566,0.0006113515014648437,0.12631511060861064
0.6,3.2,0.5,0.24,0.1222292525858283,0.0006113515014648437,0.12231521161227088
0.6,3.2,0.5,0.25,0.11869529355049131,0.0006113515014648437,0.11869529355049131
0.6,3.2,0.5,0.26,0.11445621163797379,0.0006113515014648437,0.11445621163797379
0.6,3.2,0.5,0.27,0.10986427026367186,0.0006113515014648437,0.10986427026367186
0.6,3.2,0.5,0.28,0.1055995583564639,0.0006113515014648437,0.10862247973643148
0.6,3.2,0.5,0.29,0.10093787955474852,0.0006113515014648437,0.11501639853075608
0.6,3.2,0.5,0.3,0.0970196754900012,0.0006113515014648437,0.12235855359194098
0.6,3.2,0.5,0.31,0.09239973856190589,0.0006113515014648437,0.13041619293410783
0.6,3.2,0.5,0.32,0.08972267071533202,0.0006113515014648437,0.1392328470518993
0.6,3.2,0.5,0.33,0.09462932458257674,0.0006113515014648437,0.14888926558854992
0.6,3.2,0.5,0.34,0.10093787955474852,0.0006113515014648437,0.15948820316174495
0.6,3.2,0.5,0.35,0.10730276091060041,0.0006113515014648437,0.17114749613930558
0.6,3.2,0.5,0.36,0.11352637927246093,0.0006113515014648437,0.18400691599066876
0.6,3.2,0.5,0.37,0.12127434436250152,0.0006113515014648437,0.1982230864660909
0.6,3.2,0.5,0.38,0.12885392838515783,0.0006113515014648437,0.21397977951663089
0.6,3.2,0.5,0.39,0.13733008782958983,0.0006113515014648437,0.23148936585041344
0.6,3.2,0.5,0.4,0.14648536035156248,0.0006113515014648437,0.2510003719490892
0.6,3.2,0.5,0.41,0.15625098437499998,0.0006113515014648437,0.2728088488664099
0.6,3.2,0.5,0.42,0.16631872941143064,0.0006113515014648437,0.2972703906050059
0.6,3.2,0.5,0.43,0.178042440325737,0.0006113515014648437,0.3248221934145715
0.6,3.2,0.5,0.44,0.19001453494585488,0.0006113515014648437,0.3560096369924637
0.6,3.2,0.5,0.45,0.20427801814651486,0.0006113515014648437,0.39152930964723154
0.6,3.3,0.5,0.01,0.02403359037017822,0.0006113515014648437,0.035886810009551975
0.6,3.3,0.5,0.02,0.04416088480520248,0.0006113515014648437,0.05673599705547613
0.6,3.3,0.5,0.03,0.06308654972171783,0.0006113515014648437,0.07408580487477338
0.6,3.3,0.5,0.04,0.07857630523374677,0.0006113515014648437,0.08886719378764332
0.6,3.3,0.5,0.05,0.09239973856190589,0.0006113515014648437,0.10147668414935763
0.6,3.3,0.5,0.06,0.10476807364499569,0.0006113515014648437,0.1121623094768217
0.6,3.3,0.5,0.07,0.11445621163797379,0.0006113515014648437,0.1211105306730089
0.6,3.3,0.5,0.08,0.12319931808254121,0.0006113515014648437,0.12847858046993071
0.6,3.3,0.5,0.09,0.12986851837244257,0.0006113515014648437,0.13440723188211157
0.6,3.3,0.5,0.1,0.13512173596149682,0.0006113515014648437,0.1390261907796159
0.6,3.3,0.5,0.11,0.13914476968475986,0.0006113515014648437,0.14245534208873772
0.6,3.3,0.5,0.12,0.14190772409057614,0.0006113515014648437,0.1448073444333379
0.6,3.3,0.5,0.13,0.1441965422210693,0.0006113515014648437,0.14618848246026592
0.6,3.3,0.5,0.14,0.14477321710160374,0.0006113515014648437,0.14669808771448406
0.6,3.3,0.5,0.15,0.14477321710160374,0.0006113515014648437,0.14642908649169933
0.6,3.3,0.5,0.16,0.1441965422210693,0.0006113515014648437,0.1454689539143469
0.6,3.3,0.5,0.17,0.1430700145474672,0.0006113515014648437,0.14390016346243614
0.6,3.3,0.5,0.18,0.14079907780861853,0.0006113515014648437,0.14179865013678877
0.6,3.3,0.5,0.19,0.13859910784285884,0.0006113515014648437,0.13923567716568505
0.6,3.3,0.5,0.2,0.1356516212005615,0.0006113515014648437,0.13627779816367874
0.6,3.3,0.5,0.21,0.13244727581787108,0.0006113515014648437,0.13298542623527732
0.6,3.3,0.5,0.22,0.12935923398666827,0.0006113515014648437,0.12941453749695667
0.6,3.3,0.5,0.23,0.12617209944343566,0.0006113515014648437,0.12617209944343566
0.6,3.3,0.5,0.24,0.1222292525858283,0.0006113515014648437,0.1222292525858283
0.6,3.3,0.5,0.25,0.11776069281387326,0.0006113515014648437,0.11776069281387326
0.6,3.3,0.5,0.26,0.11352637927246093,0.0006113515014648437,0.11352637927246093
0.6,3.3,0.5,0.27,0.10900596346473693,0.0006113515014648437,0.10900832166148101
0.6,3.3,0.5,0.28,0.10476807364499569,0.0006113515014648437,0.10742919780884007
0.6,3.3,0.5,0.29,0.10093787955474852,0.0006113515014648437,0.11359390214116054
0.6,3.3,0.5,0.3,0.09613136148071287,0.0006113515014648437,0.12080535397588787
0.6,3.3,0.5,0.31,0.09167218943937121,0.0006113515014648437,0.12873355015627044
0.6,3.3,0.5,0.32,0.08832076961040496,0.0006113515014648437,0.13741704821171885
0.6,3.3,0.5,0.33,0.09389004079677536,0.0006113515014648437,0.1469352627991709
0.6,3.3,0.5,0.34,0.0993357068634033,0.0006113515014648437,0.15739155641578834
0.6,3.3,0.5,0.35,0.1055995583564639,0.0006113515014648437,0.16890623270169391
0.6,3.3,0.5,0.36,0.11263946224689482,0.0006113515014648437,0.18161984513623955
0.6,3.3,0.5,0.37,0.11962989428710935,0.0006113515014648437,0.1956920996454091
0.6,3.3,0.5,0.38,0.12717345737552643,0.0006113515014648437,0.21131010014012372
0.6,3.3,0.5,0.39,0.1356516212005615,0.0006113515014648437,0.2286893147441638
0.6,3.3,0.5,0.4,0.14477321710160374,0.0006113515014648437,0.24808284171004977
0.6,3.3,0.5,0.41,0.15442469824171065,0.0006113515014648437,0.2697914793541959
0.6,3.3,0.5,0.42,0.1647959053955078,0.0006113515014648437,0.2941758213014346
0.6,3.3,0.5,0.43,0.175782232421875,0.0006113515014648437,0.3216790839376075
0.6,3.3,0.5,0.44,0.1885183653793521,0.0006113515014648437,0.3528533298231813
0.6,3.3,0.5,0.45,0.2026821039422452,0.0006113515014648437,0.388403196169138
0.6,3.4,0.5,0.01,0.02328257192111015,0.0006113515014648437,0.03580031367958752
0.6,3.4,0.5,0.02,0.04394630810546875,0.0006113515014648437,0.05651102313470318
0.6,3.4,0.5,0.03,0.06208519178962707,0.0006113515014648437,0.07373582016301874
0.6,3.4,0.5,0.04,0.07812599218749999,0.0006113515014648437,0.08840966772375444
0.6,3.4,0.5,0.05,0.09167218943937121,0.0006113515014648437,0.10093094382034165
0.6,3.4,0.5,0.06,0.10394958088214416,0.0006113515014648437,0.11154600873040095
0.6,3.4,0.5,0.07,0.11352637927246093,0.0006113515014648437,0.12043925314318212
0.6,3.4,0.5,0.08,0.1222292525858283,0.0006113515014648437,0.1277667825596421
0.6,3.4,0.5,0.09,0.12885392838515783,0.0006113515014648437,0.13366774678168084
0.6,3.4,0.5,0.1,0.13405779315865038,0.0006113515014648437,0.13826892482053768
0.6,3.4,0.5,0.11,0.13805770898409767,0.0006113515014648437,0.14168894468389429
0.6,3.4,0.5,0.12,0.14135340094959734,0.0006113515014648437,0.1440381716226307
0.6,3.4,0.5,0.13,0.1430700145474672,0.0006113515014648437,0.1454216696221436
0.6,3.4,0.5,0.14,0.1441965422210693,0.0006113515014648437,0.1459382619543733
0.6,3.4,0.5,0.15,0.1441965422210693,0.0006113515014648437,0.14568040835896948
0.6,3.4,0.5,0.16,0.1430700145474672,0.0006113515014648437,0.14473556883018387
0.6,3.4,0.5,0.17,0.14190772409057614,0.0006113515014648437,0.14318630658958476
0.6,3.4,0.5,0.18,0.1402490853171786,0.0006113515014648437,0.14110767839026506
0.6,3.4,0.5,0.19,0.13747313896274563,0.0006113515014648437,0.13857238589103088
0.6,3.4,0.5,0.2,0.13512173596149682,0.0006113515014648437,0.13564562926259072
0.6,3.4,0.5,0.21,0.13192990755295753,0.0006113515014648437,0.13238692076047365
0.6,3.4,0.5,0.22,0.12817481530761718,0.0006113515014648437,0.12885265515238828
0.6,3.4,0.5,0.23,0.12518638772903382,0.0006113515014648437,0.12518638772903382
0.6,3.4,0.5,0.24,0.12127434436250152,0.0006113515014648437,0.12127434436250152
0.6,3.4,0.5,0.25,0.11718848828124999,0.0006113515014648437,0.11718848828124999
0.6,3.4,0.5,0.26,0.11263946224689482,0.0006113515014648437,0.11288226574670215
0.6,3.4,0.5,0.27,0.10900596346473693,0.0006113515014648437,0.10900596346473693
0.6,3.4,0.5,0.28,0.10476807364499569,0.0006113515014648437,0.1063227474171563
0.6,3.4,0.5,0.29,0.10014931018322705,0.0006113515014648437,0.11220795773201005
0.6,3.4,0.5,0.3,0.09613136148071287,0.0006113515014648437,0.1192857889797587
0.6,3.4,0.5,0.31,0.09167218943937121,0.0006113515014648437,0.12708337780710896
0.6,3.4,0.5,0.32,0.08720497077178954,0.0006113515014648437,0.13563062429090114
0.6,3.4,0.5,0.33,0.09239973856190589,0.0006113515014648437,0.14500769345410694
0.6,3.4,0.5,0.34,0.09855965446603296,0.0006113515014648437,0.1553178151107777
0.6,3.4,0.5,0.35,0.10476807364499569,0.0006113515014648437,0.1666820581176578
0.6,3.4,0.5,0.36,0.11087948627428709,0.0006113515014648437,0.17924225975309138
0.6,3.4,0.5,0.37,0.11776069281387326,0.0006113515014648437,0.19316212030954671
0.6,3.4,0.5,0.38,0.12617209944343566,0.0006113515014648437,0.2086306949090459
0.6,3.4,0.5,0.39,0.13405779315865038,0.0006113515014648437,0.22586670842258377
0.6,3.4,0.5,0.4,0.14251115120939117,0.0006113515014648437,0.24512797379350124
0.6,3.4,0.5,0.41,0.1526079488506317,0.0006113515014648437,0.2667188104048418
0.6,3.4,0.5,0.42,0.16286974423930423,0.0006113515014648437,0.2910057714741437
0.6,3.4,0.5,0.43,0.17440894154357908,0.0006113515014648437,0.318437940516291
0.6,3.4,0.5,0.44,0.18704557346232592,0.0006113515014648437,0.349573638037594
0.6,3.4,0.5,0.45,0.2002976203664541,0.0006113515014648437,0.38512459274427824
0.6,3.5,0.5,0.01,0.02328257192111015,0.0006113515014648437,0.03572310155455973
0.6,3.5,0.5,0.02,0.04394630810546875,0.0006113515014648437,0.05630476529922597
0.6,3.5,0.5,0.03,0.06208519178962707,0.0006113515014648437,0.07341275929160904
0.6,3.5,0.5,0.04,0.07751564068603516,0.0006113515014648437,0.08798724832030852
0.6,3.5,0.5,0.05,0.09095600827187612,0.0006113515014648437,0.10042608944487509
0.6,3.5,0.5,0.06,0.10299781587219237,0.0006113515014648437,0.11097517924719869
0.6,3.5,0.5,0.07,0.11352637927246093,0.0006113515014648437,0.11981737081406435
0.6,3.5,0.5,0.08,0.12127434436250152,0.0006113515014648437,0.12710783073474816
0.6,3.5,0.5,0.09,0.1276741363415718,0.0006113515014648437,0.13298335356471178
0.6,3.5,0.5,0.1,0.1330104744620984,0.0006113515014648437,0.1375683178755773
0.6,3.5,0.5,0.11,0.13733008782958983,0.0006113515014648437,0.1409803961038495
0.6,3.5,0.5,0.12,0.1402490853171786,0.0006113515014648437,0.14332957134711066
0.6,3.5,0.5,0.13,0.14190772409057614,0.0006113515014648437,0.14471981826123628
0.6,3.5,0.5,0.14,0.1430700145474672,0.0006113515014648437,0.1452489774321045
0.6,3.5,0.5,0.15,0.1430700145474672,0.0006113515014648437,0.1450099029282344
0.6,3.5,0.5,0.16,0.14251115120939117,0.0006113515014648437,0.144089268006547
0.6,3.5,0.5,0.17,0.14135340094959734,0.0006113515014648437,0.1425680124575702
0.6,3.5,0.5,0.18,0.13969043152666089,0.0006113515014648437,0.14052204041102223
0.6,3.5,0.5,0.19,0.13733008782958983,0.0006113515014648437,0.13802081890468412
0.6,3.5,0.5,0.2,0.13458350607299802,0.0006113515014648437,0.1351291838999167
0.6,3.5,0.5,0.21,0.13141253928804397,0.0006113515014648437,0.13190486764844675
0.6,3.5,0.5,0.22,0.12817481530761718,0.0006113515014648437,0.12840193909194997
0.6,3.5,0.5,0.23,0.12416938357925414,0.0006113515014648437,0.12467031391431256
0.6,3.5,0.5,0.24,0.12031943613917473,0.0006113515014648437,0.12075461004744244
